,Unnamed: 0,Datetime,Tweet Id,Text,Username,likeCount,retweetCount,replyCount,quoteCount,vader_overall_sentiment,vader_neg,vader_pos,vader_neu,vader_compound,NRC_fear,NRC_anger,NRC_anticip,NRC_trust,NRC_surprise,NRC_positive,NRC_negative,NRC_sadness,NRC_disgust,NRC_joy,NRC_overall_emotions,NRC_anticipation
2385,2385.0,2023-03-05 09:56:34+00:00,1.6323191815834255e+18,"Do you want a #Ukrainian woman for marriage? 🇺🇦

Purchase the #bestseller to learn more about #Slavic woman's #psychology and determine whether you are capable of having a Slavic love.

🔞""What do Ukrainian women want on Tinder?""  €12,86 #paperback

https://t.co/lwlhpPN1ar https://t.co/wLxt6mf89S",Six3Nine_,0.0,0.0,0.0,0.0,"{'neg': 0.043, 'neu': 0.765, 'pos': 0.192, 'compound': 0.7622}",0.043,0.192,0.765,0.7622,0.0,0.0,,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,,0.14285714285714285
2386,2386.0,2023-03-05 09:55:31+00:00,1.6323189166334566e+18,"Do you want a #Ukrainian woman for marriage? 🇺🇦

Purchase the #bestseller to learn more about #Slavic woman's #psychology and determine whether you are capable of having a Slavic love.

🔞""What do Ukrainian women want on Tinder?""  €12,86 #paperback

https://t.co/lwlhpPN1ar https://t.co/dZKposmSBa",Six3Nine_,0.0,0.0,0.0,0.0,"{'neg': 0.043, 'neu': 0.765, 'pos': 0.192, 'compound': 0.7622}",0.043,0.192,0.765,0.7622,0.0,0.0,,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,,0.14285714285714285
2387,2387.0,2023-03-05 09:50:34+00:00,1.6323176718815396e+18,"Do you want a #Ukrainian woman for marriage? 🇺🇦

Purchase the #bestseller to learn more about #Slavic woman's #psychology and determine whether you are capable of having a Slavic love.

🔞""What do Ukrainian women want on Tinder?""  €12,86 #paperback

https://t.co/lwlhpPN1ar https://t.co/cZuLwmwBln",Six3Nine_,0.0,0.0,0.0,0.0,"{'neg': 0.043, 'neu': 0.765, 'pos': 0.192, 'compound': 0.7622}",0.043,0.192,0.765,0.7622,0.0,0.0,,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,,0.14285714285714285
2388,2388.0,2023-03-05 09:49:47+00:00,1.6323174751141683e+18,"Do you want a #Ukrainian woman for marriage? 🇺🇦

Purchase the #bestseller to learn more about #Slavic woman's #psychology and determine whether you are capable of having a Slavic love.

🔞""What do Ukrainian women want on Tinder?""  €12,86 #paperback

https://t.co/lwlhpPN1ar https://t.co/nCO2jCct7c",Six3Nine_,0.0,0.0,0.0,0.0,"{'neg': 0.043, 'neu': 0.765, 'pos': 0.192, 'compound': 0.7622}",0.043,0.192,0.765,0.7622,0.0,0.0,,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,,0.14285714285714285
2389,2389.0,2023-03-05 09:49:46+00:00,1.6323174717587128e+18,"Mixed signals are &amp; should always be unattractive. Why do many people compromise on that? ▶️ #TikTok https://t.co/gIsWwDCNLJ
#love #relationship #psychology #podcast",evyanastasia,0.0,0.0,0.0,0.0,"{'neg': 0.098, 'neu': 0.678, 'pos': 0.224, 'compound': 0.5719}",0.098,0.224,0.678,0.5719,0.0,0.0,,0.0,0.0,0.2,0.2,0.2,0.2,0.2,,0.0
2390,2390.0,2023-03-05 09:43:10+00:00,1.632315810139046e+18,Mankind is plagued by a deep sense of loss irrespective of financial and emotional health. Is it due to eviction from heaven and separation from almighty? #Quran in sura ASR also endorses this while making exception for righteous believers who will be free from it. #psychology,ancientspirit3,0.0,0.0,0.0,0.0,"{'neg': 0.095, 'neu': 0.716, 'pos': 0.19, 'compound': 0.6486}",0.095,0.19,0.716,0.6486,0.16666666666666666,0.16666666666666666,,0.0,0.0,0.25,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,,0.0
2391,2391.0,2023-03-05 09:42:04+00:00,1.6323155329919713e+18,Ten Steps that Can Restore Scientific Integrity in Government - New from SM Mind #Psychology https://t.co/HFuC5v8S8B,LarryGMaguire,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.5859}",0.0,0.255,0.745,0.5859,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2392,2392.0,2023-03-05 09:36:40+00:00,1.6323141742558044e+18,Original #painting for affordable price. Enjoy unique #mind scapes and feel the #psychedelic thoughts of the #artist. #Professional skill &amp; #craftsmanship. #artwork #contemporaryart #artcollector #Monolith #pop #surreal #psychology #missile #warzone #Trex https://t.co/QNs2wnUewU https://t.co/5SR59MAefk,RTFCLLY_FLVRD,1.0,0.0,1.0,0.0,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.6705}",0.0,0.151,0.849,0.6705,0.2,0.0,,0.0,0.4,0.2,0.2,0.0,0.0,0.0,,0.0
2393,2393.0,2023-03-05 09:30:05+00:00,1.6323125145485804e+18,"3 πηγές ευτυχίας που δεν σχετίζονται με τους άλλους και τα υλικά αγαθά.
#psychologynowgr #psychology 
https://t.co/wfuGlz07XM",Psychologynowgr,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2394,2394.0,2023-03-05 09:25:56+00:00,1.632311472540844e+18,"¿Es la terapia online posible? https://t.co/A2HF5XHTrt

#elevart #psychology #art #psicología #arte #arteterapia #arttherapy #artthérapie #terapia #barcelona #barcelone",elevartbcn,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.2,0.2,0.0,0.2,0.0,0.2,,0.2
2395,2395.0,2023-03-05 09:23:43+00:00,1.6323109132137964e+18,A Look at the Top 5 Causes of Narcissistic Personality Disorder (NPD) and Other Cluster B Personality Types. https://t.co/IedrDtyWSC #NPD #narcissisticabuse #psychology,danmc88,0.0,0.0,0.0,0.0,"{'neg': 0.11, 'neu': 0.816, 'pos': 0.073, 'compound': -0.2263}",0.11,0.073,0.816,-0.2263,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2396,2396.0,2023-03-05 09:22:35+00:00,1.632310630987309e+18,#sick #sickworld #abnormal #aliëns #doomed #psychology #mentalhealth #ggz #woke #hype #barf #leftists #leftist #extreme #realman,Cryptocritter1,0.0,0.0,0.0,0.0,"{'neg': 0.366, 'neu': 0.634, 'pos': 0.0, 'compound': -0.8176}",0.366,0.0,0.634,-0.8176,0.09090909090909091,0.0,,0.0,0.0,0.0,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.0,,0.09090909090909091
2397,2397.0,2023-03-05 09:21:08+00:00,1.6323102659026903e+18,"All of life comes to me with ease, joy &amp; glory!

#saurabtibrewall #accessconsciousness #ease #receiving #lifecoach #businesscoach #psychology https://t.co/8BzPgJVGyw",saurabtibrewall,1.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.544, 'pos': 0.456, 'compound': 0.9117}",0.0,0.456,0.544,0.9117,0.0,0.0,,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.0,0.0,0.0,0.25,,0.16666666666666666
2398,2398.0,2023-03-05 09:15:30+00:00,1.6323088457826386e+18,"Psychology says, trigger your mind to say "" I can do this"" and you will.
#psychology",thebullsempire,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2399,2399.0,2023-03-05 09:00:02+00:00,1.6323049534515282e+18,"Ltd time Saturday SC offer💥use code SAT15 for 15% off! Last few spaces left on our skills-only weekend! Come &amp; practice - old &amp; new - under the expert eye of our tutors. Book: https://t.co/I4ZdVJmTi2
#counselling #therapy #psychology #stacs #care  #wellbeing #therapeutic #stress",ShortsAtGold,1.0,1.0,0.0,0.0,"{'neg': 0.058, 'neu': 0.864, 'pos': 0.078, 'compound': 0.2462}",0.058,0.078,0.864,0.2462,0.0,0.0,,0.25,0.0,0.375,0.125,0.0,0.0,0.125,,0.125
2400,2400.0,2023-03-05 08:56:01+00:00,1.632303943081513e+18,#mentalhealth  #psychology  #Zamanpark #ImadWasim #زمان_پارک_پہنچو #AuratMarch2023 https://t.co/CxurmQQoR9,Haseeb4t4,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2401,2401.0,2023-03-05 08:52:37+00:00,1.632303088299131e+18,"How will you say like magnets attract when the likeness is unattractive. Stop comparing humans to magnets. Many are moving mad
#psychology
#sunday
#core",vivianjoshua49,0.0,0.0,0.0,0.0,"{'neg': 0.257, 'neu': 0.588, 'pos': 0.155, 'compound': -0.5106}",0.257,0.155,0.588,-0.5106,0.1111111111111111,0.1111111111111111,,0.0,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,,0.0
2402,2402.0,2023-03-05 08:47:19+00:00,1.6323017555256648e+18,"""#0 (Count Down Series),"" Original #Artwork for #artcollectors. Hand brushed #painting, 16""x 16,"" #Acrylic on Canvas for $250. One of a kind #contemporaryart. No Prints. Affordable yet serious #fineart.  #Buddhism #zero #psychology #sacred https://t.co/gGXBCyIxkh #eBay via @eBay https://t.co/Xo1vk8CmAq",RTFCLLY_FLVRD,0.0,0.0,0.0,0.0,"{'neg': 0.077, 'neu': 0.727, 'pos': 0.196, 'compound': 0.7506}",0.077,0.196,0.727,0.7506,0.0,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,,0.0
2403,2403.0,2023-03-05 08:47:18+00:00,1.6323017494606807e+18,"[베라상담소] 고아로 자라 인스타그램 친구들이 가족 같아요 https://t.co/q9cIXTP11h 
#고민상담 #무료상담 #청소년고민 #고아 #인스타그램 #counseling #psychology #family",betterlifenews1,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2404,2404.0,2023-03-05 08:46:48+00:00,1.632301625552298e+18,#DunningKrugerEffect #Overconfidence #IgnoranceBreedsConfidence #ParadoxofCompetence #SelfAwareness #SelfConfidence #Psychology #HumanBehavior #SocialInteractions #DecisionMaking #Learning #Feedback #Mistakes #Improvement,VidPediaEd,0.0,0.0,0.0,0.0,"{'neg': 0.143, 'neu': 0.686, 'pos': 0.171, 'compound': 0.128}",0.143,0.171,0.686,0.128,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2405,2405.0,2023-03-05 08:46:22+00:00,1.6323015144454472e+18,"[궁금한 심리학] 부부(couple)상담이란? ② https://t.co/k0Z78roy6j 
#궁금한심리학 #심리학 #psychology #counseling #couple #부부상담",betterlifenews1,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2406,2406.0,2023-03-05 08:44:41+00:00,1.6323010932532716e+18,Are there formal courses on marriage therapy that a layperson can take? #marriage #therapy #psychology,renudhinakaran,2.0,0.0,1.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.25,0.0,0.25,0.0,0.0,0.0,0.25,,0.25
2407,2407.0,2023-03-05 08:43:05+00:00,1.632300687936635e+18,"When Matt Hancock says “when do we deploy the new variant” He does not mean physically releasing a real pathogen - just coming up with a new made up name for one to “frighten the pants of everyone with”
#covid #hoax #fraud #psychology #manipulation",Huginntheraven1,0.0,0.0,0.0,0.0,"{'neg': 0.165, 'neu': 0.835, 'pos': 0.0, 'compound': -0.7964}",0.165,0.0,0.835,-0.7964,0.11764705882352941,0.17647058823529413,,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,,0.058823529411764705
2408,2408.0,2023-03-05 08:41:02+00:00,1.6323001718403277e+18,"WhatsApp at 9899375790 for discount.

#uibsdel #atulsir #psychology https://t.co/xxlTU3nT8J",uibsdel,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2409,2409.0,2023-03-05 08:33:50+00:00,1.6322983604840407e+18,"🎶""Spooky, Spooky Skeletons!""🎶 LoL! 

And just like that! LMFAO! The songs pop into my head?! Why?! Why does that happen to me? To People in general?!? Out of the blue a random song, quote, word comes to mind?! LoL! #AskAPsychologist #BrainDoctor #Psychology  Strange &amp; ANNOYING",SalishBeauty_,1.0,0.0,0.0,0.0,"{'neg': 0.085, 'neu': 0.681, 'pos': 0.234, 'compound': 0.8814}",0.085,0.234,0.681,0.8814,0.0,0.0,,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.08333333333333333,0.0,0.0,,0.16666666666666666
2410,2410.0,2023-03-05 08:30:21+00:00,1.6322974834129306e+18,"Cope’s Hope has received its own certification as a member of the PATH organization, allowing the organization to operate formally as an equine assisted services center. https://t.co/PE7n9T16vu via @uofl #Psychology #MentalHealth #Therapy #Psych #Anxiety",Psychology101__,0.0,0.0,0.0,0.0,"{'neg': 0.046, 'neu': 0.874, 'pos': 0.079, 'compound': 0.296}",0.046,0.079,0.874,0.296,0.0,0.0,,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.0,0.0,0.0,0.15384615384615385,,0.15384615384615385
2411,2411.0,2023-03-05 08:30:09+00:00,1.632297434016514e+18,"deliver papers on time. Send me that prompt.
#essaypay 
#Essay 
#Assignment  
#English 
#Essays 
#math 
#Statistics 
@Norah_essay 
#Psychology .
#Homework
#Biology 
#Thesis 
#Discussions
Email: norahwriter90@gmail.com https://t.co/OES4DApsf7",Norah_essay,1.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
2412,2412.0,2023-03-05 08:25:23+00:00,1.6322962324617708e+18,"Good Morning .☀️
#dailyquotes #morning #positivity #goals #quotes #psychology https://t.co/4gZn1WD3ju",AzeezGhelis,1.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.7351}",0.0,0.408,0.592,0.7351,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2413,2413.0,2023-03-05 08:25:19+00:00,1.6322962161377034e+18,"Human Psychology!

#facts #facts💯 #universalfacts #factsdaily #followformore #amazing #universal #unknown #human #psychology #psychologystudent #love #risky #couple https://t.co/nwRScyB5gB",universalfactsi,0.0,0.0,0.0,0.0,"{'neg': 0.069, 'neu': 0.613, 'pos': 0.318, 'compound': 0.8172}",0.069,0.318,0.613,0.8172,0.2,0.0,,0.1,0.0,0.2,0.2,0.0,0.0,0.1,,0.2
2414,2414.0,2023-03-05 08:15:26+00:00,1.6322937312010568e+18,Weekly Discussion Thread https://t.co/w6eux9pEg1 #psychology,PsychologyBot24,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2415,2415.0,2023-03-05 08:11:37+00:00,1.632292769090642e+18,"https://t.co/NfBw4vhxzO

 #jung #CarlJung
#JungianPsychology
#AnalyticalPsychology
#JungQuotes
#HumanPsyche
#SelfDiscovery
#PersonalGrowth
#DepthPsychology
#Archetypes
#ShadowWork
#Individuation
#DreamAnalysis
#Psychology
#MentalHealthAwareness
#Mindfulness
#Wisdom
#Philosophy",naturelovers89,1.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.5267}",0.0,0.159,0.841,0.5267,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2416,2416.0,2023-03-05 08:08:03+00:00,1.632291871580881e+18,"deliver papers on time. Send me that prompt.
#essaypay 
#Essay 
#Assignment  
#English 
#Essays 
#math 
@writer_MK_ 
#Statistics 
#Psychology .
#Homework
#Biology 
#Thesis 
#Discussions
+1(951) 554-0817 text/Whatsapp https://t.co/nH7pKZqGa7",writer_MK_,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
2417,2417.0,2023-03-05 08:03:21+00:00,1.6322906890348872e+18,Hoping this @NYTHealth article raises awareness about #anxiety at all ages. #anxietyisreal #anxietyrelief #psychology,drgiamarson,0.0,0.0,0.0,0.0,"{'neg': 0.103, 'neu': 0.727, 'pos': 0.17, 'compound': 0.2732}",0.103,0.17,0.727,0.2732,0.2,0.2,,0.0,0.0,0.0,0.2,0.2,0.0,0.0,,0.2
2418,2418.0,2023-03-05 08:00:44+00:00,1.6322900327479747e+18,"अगं कधीतरी तुझ्या भावना व्यक्त करत जा.
https://t.co/72RQ0fGH6D

#मराठीस्टेटस #मराठी #मानसिकआरोग्य #article #ब्लॉग #लेख #marathipsychology #marathistory #morningarticle #psychology #आपलंमानसशास्त्र #healthylifestyle #marathi #mentalhealth #manasshastra #healthtips #मानसशास्त्र",aplmanasshastra,1.0,2.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2419,2419.0,2023-03-05 08:00:14+00:00,1.6322899046368543e+18,"If you are interested in psychoanalysis and symbolism, don't miss this one! Check out this review on Carl Gustav Jung: Man and His Symbols https://t.co/l798QcKJPd
#books #psychology",TheDevReads,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.5324}",0.0,0.151,0.849,0.5324,0.0,0.0,,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,,0.0
2420,2420.0,2023-03-05 08:00:01+00:00,1.6322898494441226e+18,"Αποδοχή μέσα από την κατανόηση.
#psychologynowgr #psychology 
https://t.co/2LrQr4D1B3",Psychologynowgr,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2421,2421.0,2023-03-05 07:53:31+00:00,1.632288215292846e+18,#selfie #carljung #blackbooks #metaphysical #psychoanalysis #psychology #philosophy #gnosticism #alchemy,Kevman5K,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2422,2422.0,2023-03-05 07:46:00+00:00,1.6322863214516347e+18,In a sense it is a pity this is slugged Wuhan Leak as the conversation seems to me both wider and deeper than what may or may not have happened in Wuhan - I did enjoy the conversation - That much is fact 😃 - #Science #Religion #COVID19 #Health #Psychology - @jordanbpeterson,SportswaveAndre,0.0,0.0,0.0,0.0,"{'neg': 0.074, 'neu': 0.835, 'pos': 0.091, 'compound': 0.2732}",0.074,0.091,0.835,0.2732,0.0,0.0,,0.2857142857142857,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,,0.14285714285714285
2423,2423.0,2023-03-05 07:30:00+00:00,1.6322822954063299e+18,"Kruti Parekh participates in 9th season of Penn &amp; Teller: Fool Us

-- by @shruti0112 

#FPJWeekendJournal #SundayRead #weekend #magic #mentalist #illusionist #magician #Krutiparekh #psychology #failure #Success 

https://t.co/f9J90ftS46",fpjindia,1.0,0.0,0.0,0.0,"{'neg': 0.183, 'neu': 0.708, 'pos': 0.109, 'compound': -0.3612}",0.183,0.109,0.708,-0.3612,0.2,0.0,,0.0,0.2,0.0,0.2,0.2,0.2,0.0,,0.0
2424,2424.0,2023-03-05 07:21:48+00:00,1.6322802348999393e+18,"Post 1, knowledge of the self or self-awareness!#compassion #empathy #socrates #understanding #perspective #awareness #philosophy #psychology https://t.co/c5eorPCIpW",Ayushlonewolf,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.16666666666666666,0.0,,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,,0.0
2425,2425.0,2023-03-05 07:19:03+00:00,1.6322795396227604e+18,"Check out my new YouTube video on hedonic adaptation! Learn how it affects our happiness and what we can do to combat it.  #psychology
#mentalhealth #LifeLessons
#philosophy #happinessmantra
https://t.co/aRpBrl0vG4 https://t.co/5DR70TiVgS",GarigeGoutham,4.0,3.0,0.0,0.0,"{'neg': 0.07, 'neu': 0.817, 'pos': 0.113, 'compound': 0.3595}",0.07,0.113,0.817,0.3595,0.16666666666666666,0.16666666666666666,,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,,0.16666666666666666
2426,2426.0,2023-03-05 07:13:58+00:00,1.632278262691799e+18,a selection of news &amp; views &amp; images https://t.co/KPecCcTtq2 #auspol #tech #media #psychology #photography #science #politics #art #politics #history,shortmsgs,1.0,7.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.2857142857142857,,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,,0.14285714285714285
2427,2427.0,2023-03-05 07:11:21+00:00,1.632277603502506e+18,"Never ever depend on someone. 
if they leave you you'll get broken severely. 
#psychology #LeastDevelopedCountries #quotes",Haseeb4t4,0.0,0.0,0.0,0.0,"{'neg': 0.36, 'neu': 0.64, 'pos': 0.0, 'compound': -0.743}",0.36,0.0,0.64,-0.743,0.1111111111111111,0.1111111111111111,,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,,0.1111111111111111
2428,2428.0,2023-03-05 07:00:52+00:00,1.6322749641149932e+18,"Morgen, morgen nur nicht heute... Hinter dem Drang, Dinge einfach liegen zu lassen, steckt oft mehr als nur Faulheit: #NegativeEmotions #PersonalSkills #Psychology #TimeManagement

https://t.co/h0GEvarM0s",berufebilder,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2429,2429.0,2023-03-05 06:55:28+00:00,1.632273605932331e+18,"Leo moon aspects Jupiter, Venus and Chiron. You need to be brave fir your luck to open. #goddess #psychology #Venus #astrology",astrologywithro,4.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.7506}",0.0,0.252,0.748,0.7506,0.0,0.0,,0.0,0.25,0.25,0.0,0.0,0.0,0.25,,0.25
2430,2430.0,2023-03-05 06:54:14+00:00,1.6322732955162747e+18,"Stay in the contact of energy giving elements/people!

Follow @VibhavAgarwal16 for more such content on psychology and spirituality.

  #psychology #spirituality #personaldevelopment #mentalhealth https://t.co/O7hwqpgTYH",VibhavAgarwal16,2.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.5848}",0.0,0.186,0.814,0.5848,0.0,0.0,,0.2,0.0,0.6,0.0,0.0,0.0,0.2,,0.0
2431,2431.0,2023-03-05 06:48:56+00:00,1.6322719609681592e+18,"#MedTwitter
#psychiatry #psychology

@CEP_UK @DrMcFillin @JDaviesPhD @joannamoncrieff

The Chemical Imbalance Pharmaceutical Marketing story. 

Boo!!!",CarlosVSdWorld,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2432,2432.0,2023-03-05 06:43:46+00:00,1.6322706635443692e+18,"[Read more: https://t.co/87EWDDv7F4, https://t.co/Y0R8an8Nbo]
#psychology #power #people #data",Neo19890,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2433,2433.0,2023-03-05 06:34:20+00:00,1.632268287001219e+18,"""Thinking Fast and Slow"" is a groundbreaking book that explores the way our minds work and how we make decisions. It's a must-read for anyone interested in psychology and human behavior. #bookrecommendation #psychology https://t.co/zRMWJ1X9Ke",jatinkapadia,4.0,0.0,1.0,1.0,"{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.4019}",0.0,0.076,0.924,0.4019,0.0,0.0,,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,,0.0
2434,2434.0,2023-03-05 06:30:17+00:00,1.6322672702934508e+18,"He wasn’t engaging as much,” said Jim. Still, Kevin had continued going to school. https://t.co/RKMEo9HDFu #MentalHealth #SelfCare #Anxiety #Therapy #Psychology",Psychology101__,0.0,0.0,1.0,0.0,"{'neg': 0.077, 'neu': 0.814, 'pos': 0.109, 'compound': 0.1779}",0.077,0.109,0.814,0.1779,0.0,0.0,,0.5,0.0,0.25,0.0,0.0,0.0,0.25,,0.0
2435,2435.0,2023-03-05 06:30:00+00:00,1.6322671971197092e+18,"Οικογενειακό περιβάλλον: Χτίζοντας την ανοχή στην ματαίωση.
#psychologynowgr #psychology 
https://t.co/RjAE65Zhaq",Psychologynowgr,0.0,0.0,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2436,2436.0,2023-03-05 06:23:45+00:00,1.6322656224774922e+18,"DYK?🤔
Frequency Illusion or the Baader-Meinhof Phenomenon is the tendency to believe that something happens more frequently than it actually does. 🧐
🧵
#FunFacts #psychology #didyouknowfacts",SociallySouled,0.0,0.0,1.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2437,2437.0,2023-03-05 06:18:14+00:00,1.6322642370525102e+18,"Hot take on #psychology: 

The journal previously called abnormal psychology is now soliciting papers in a desperate attempt to gather any &amp; all evidence that the past 20 yrs of nih funding of neuroscience research on psychopathology has actually yielded something versus nothing.",DrWinarick,25.0,2.0,6.0,0.0,"{'neg': 0.052, 'neu': 0.948, 'pos': 0.0, 'compound': -0.3182}",0.052,0.0,0.948,-0.3182,0.0,0.16666666666666666,,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,,0.16666666666666666
